severity,group,code,recipe_no,recipe_id,title,line_index,food_id,message,evidence,recommendation
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,332,r332_ovsyanye_lepeshki_krekery_s_makom_i_kunzhutom,Овсяные лепешки-крекеры с маком и кунжутом,2,oat_groats,`oat_groats` is in ingredients but not found in instructions by known aliases,овсяная крупка овсяная крупка среднего помола — 5 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,332,r332_ovsyanye_lepeshki_krekery_s_makom_i_kunzhutom,Овсяные лепешки-крекеры с маком и кунжутом,3,wheat_flour,`wheat_flour` is in ingredients but not found in instructions by known aliases,пшеничная мука — 5 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,332,r332_ovsyanye_lepeshki_krekery_s_makom_i_kunzhutom,Овсяные лепешки-крекеры с маком и кунжутом,4,wheat_flour,`wheat_flour` is in ingredients but not found in instructions by known aliases,пшеничная мука для раскатывания — 1 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,333,r333_hlebtsy_s_tvorogom_i_tuntsom,Хлебцы с творогом и тунцом,1,whole_grain_bread,`whole_grain_bread` is in ingredients but not found in instructions by known aliases,Ржаные хлебцы — 35 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,334,r334_rzhanoy_tost_s_yaytsom_i_syrom,Ржаной тост с яйцом и сыром,1,whole_grain_bread,`whole_grain_bread` is in ingredients but not found in instructions by known aliases,Ржаной хлеб — 70 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,338,r338_zapechennye_kukuruznye_chipsy_s_oregano_i_chili,Запеченные кукурузные чипсы с орегано и чили,4,oregano,`oregano` is in ingredients but not found in instructions by known aliases,"сушеный орегано — 0,5 мл",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,339,r339_hrustyaschiy_nut_s_kunzhutno_lukovoy_pripravoy,Хрустящий нут с кунжутно-луковой приправой,3,sesame_seeds,`sesame_seeds` is in ingredients but not found in instructions by known aliases,приправа кунжутно-луковая приправа — 5 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,340,r340_parmezanovye_chipsy_s_travami,Пармезановые чипсы с травами,2,wheat_flour,`wheat_flour` is in ingredients but not found in instructions by known aliases,пшеничная мука — 1 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,340,r340_parmezanovye_chipsy_s_travami,Пармезановые чипсы с травами,3,greens,`greens` is in ingredients but not found in instructions by known aliases,мелко рубленые травы или специи — 1 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,342,r342_zapechennye_grushi_s_klenovym_siropom_i_pryanostyami,Запеченные груши с кленовым сиропом и пряностями,4,maple_syrup,`maple_syrup` is in ingredients but not found in instructions by known aliases,кленовый сироп — 8 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,342,r342_zapechennye_grushi_s_klenovym_siropom_i_pryanostyami,Запеченные груши с кленовым сиропом и пряностями,7,ginger,`ginger` is in ingredients but not found in instructions by known aliases,"молотый имбирь — 0,5 мл",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,342,r342_zapechennye_grushi_s_klenovym_siropom_i_pryanostyami,Запеченные груши с кленовым сиропом и пряностями,9,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,лимонный сок — 8 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,343,r343_yablochnye_dolki_s_tvorozhno_arahisovym_dipom,Яблочные дольки с творожно-арахисовым дипом,4,peanut_butter,`peanut_butter` is in ingredients but not found in instructions by known aliases,Арахисовая паста — 15 г (примерно 1 ст. л.),
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,344,r344_tost_s_yablokom_indeykoy_i_syrom,"Тост с яблоком, индейкой и сыром",1,whole_grain_bread,`whole_grain_bread` is in ingredients but not found in instructions by known aliases,Цельнозерновой хлеб — 70 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,344,r344_tost_s_yablokom_indeykoy_i_syrom,"Тост с яблоком, индейкой и сыром",3,apple,`apple` is in ingredients but not found in instructions by known aliases,Яблоко — 80 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,345,r345_grecheskiy_yogurt_s_klubnikoy_i_temnym_shokoladom,Греческий йогурт с клубникой и темным шоколадом,3,dark_chocolate,`dark_chocolate` is in ingredients but not found in instructions by known aliases,Темный шоколад — 15 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,346,r346_mango_yogurtovyy_boul_s_tvorogom,Манго-йогуртовый боул с творогом,5,coconut_flakes,`coconut_flakes` is in ingredients but not found in instructions by known aliases,Кокосовая стружка — 5 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,348,r348_banan_s_arahisovoy_pastoy_yogurtom_i_temnym_shokoladom,"Банан с арахисовой пастой, йогуртом и темным шоколадом",3,peanut_butter,`peanut_butter` is in ingredients but not found in instructions by known aliases,Арахисовая паста — 15 г (примерно 1 ст. л.),
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,350,r350_sendvich_s_kuritsey_mango_i_yogurtovym_sousom,"Сэндвич с курицей, манго и йогуртовым соусом",1,whole_grain_bread,`whole_grain_bread` is in ingredients but not found in instructions by known aliases,Цельнозерновой хлеб — 80 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,351,r351_ostrye_rolly_s_kuritsey_avokado_i_pechenym_pertsem,"Острые роллы с курицей, авокадо и печеным перцем",2,lime_juice,`lime_juice` is in ingredients but not found in instructions by known aliases,сок лайма — 8 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,351,r351_ostrye_rolly_s_kuritsey_avokado_i_pechenym_pertsem,"Острые роллы с курицей, авокадо и печеным перцем",6,flour_tortilla,`flour_tortilla` is in ingredients but not found in instructions by known aliases,тортильи с семенами или цельнозерновые тортильи — 60 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,351,r351_ostrye_rolly_s_kuritsey_avokado_i_pechenym_pertsem,"Острые роллы с курицей, авокадо и печеным перцем",8,roasted_red_pepper,`roasted_red_pepper` is in ingredients but not found in instructions by known aliases,печеный красный перец из банки — 75 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,352,r352_roll_s_krevetkami_avokado_laymom_i_tabasko,"Ролл с креветками, авокадо, лаймом и табаско",3,hot_sauce,`hot_sauce` is in ingredients but not found in instructions by known aliases,соус табаско — несколько капель,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,352,r352_roll_s_krevetkami_avokado_laymom_i_tabasko,"Ролл с креветками, авокадо, лаймом и табаско",9,lettuce,`lettuce` is in ingredients but not found in instructions by known aliases,смешанные салатные листья — 1 горсть,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,353,r353_rolly_spiralki_s_indeykoy_bazilikovym_krem_syrom_i_shp,"Роллы-спиральки с индейкой, базиликовым крем-сыром и шпинатом",7,flour_tortilla,`flour_tortilla` is in ingredients but not found in instructions by known aliases,пшеничные тортильи 25 см — 60 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,353,r353_rolly_spiralki_s_indeykoy_bazilikovym_krem_syrom_i_shp,"Роллы-спиральки с индейкой, базиликовым крем-сыром и шпинатом",9,roasted_red_pepper,`roasted_red_pepper` is in ingredients but not found in instructions by known aliases,печеный красный перец из банки — 18 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,353,r353_rolly_spiralki_s_indeykoy_bazilikovym_krem_syrom_i_shp,"Роллы-спиральки с индейкой, базиликовым крем-сыром и шпинатом",10,carrot,`carrot` is in ingredients but not found in instructions by known aliases,морковь — 35 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,354,r354_mini_pity_s_pryanoy_kurinoy_nachinkoy_izyumom_i_yogurt,"Мини-питы с пряной куриной начинкой, изюмом и йогуртом",12,pita,`pita` is in ingredients but not found in instructions by known aliases,мини-питы с карманом 10 см — 1 шт.,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,355,r355_roll_s_indeykoy_romenom_i_klyukvennym_sousom,"Ролл с индейкой, ромэном и клюквенным соусом",1,cream_cheese,`cream_cheese` is in ingredients but not found in instructions by known aliases,взбитый нежирный сливочный сыр — 8 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,355,r355_roll_s_indeykoy_romenom_i_klyukvennym_sousom,"Ролл с индейкой, ромэном и клюквенным соусом",4,turkey_or_chicken_breast,`turkey_or_chicken_breast` is in ingredients but not found in instructions by known aliases,готовая грудка индейки или курицы — 85 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,356,r356_pita_s_humusom_morkovyu_kartofelem_i_fetoy,"Пита с хумусом, морковью, картофелем и фетой",1,pita,`pita` is in ingredients but not found in instructions by known aliases,Пита — 60 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,356,r356_pita_s_humusom_morkovyu_kartofelem_i_fetoy,"Пита с хумусом, морковью, картофелем и фетой",5,feta,`feta` is in ingredients but not found in instructions by known aliases,Фета — 40 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,357,r357_listya_romena_s_mango_tsukini_edamame_i_imbirno_soevym,"Листья ромэна с манго, цукини, зеленым горошком и имбирно-соевым дипом",5,green_onion,`green_onion` is in ingredients but not found in instructions by known aliases,зеленый лук — 18 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,357,r357_listya_romena_s_mango_tsukini_edamame_i_imbirno_soevym,"Листья ромэна с манго, цукини, зеленым горошком и имбирно-соевым дипом",6,bell_pepper,`bell_pepper` is in ingredients but not found in instructions by known aliases,красный сладкий перец — 75 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,357,r357_listya_romena_s_mango_tsukini_edamame_i_imbirno_soevym,"Листья ромэна с манго, цукини, зеленым горошком и имбирно-соевым дипом",7,mint,`mint` is in ingredients but not found in instructions by known aliases,"свежая мята — 2,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,357,r357_listya_romena_s_mango_tsukini_edamame_i_imbirno_soevym,"Листья ромэна с манго, цукини, зеленым горошком и имбирно-соевым дипом",8,green_peas,`green_peas` is in ingredients but not found in instructions by known aliases,зеленый горошек — 70 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,358,r358_hrustyaschiy_tofu_v_salatnyh_listyah_s_arahisovym_sous,Хрустящий тофу в салатных листьях с арахисовым соусом,6,cornstarch,`cornstarch` is in ingredients but not found in instructions by known aliases,кукурузный крахмал — 8 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,358,r358_hrustyaschiy_tofu_v_salatnyh_listyah_s_arahisovym_sous,Хрустящий тофу в салатных листьях с арахисовым соусом,13,grilled_vegetables,`grilled_vegetables` is in ingredients but not found in instructions by known aliases,"тонко нарезанные овощи (морковь, редис, зеленый лук или ростки) — 14 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,359,r359_tsvetnye_salatnye_chashechki_s_humusom_lapshoy_soba_i_,"Цветные салатные чашечки с хумусом, лапшой соба и быстрыми маринованными овощами",3,grilled_vegetables,`grilled_vegetables` is in ingredients but not found in instructions by known aliases,"хрустящие овощи (красная капуста, морковь и редис) — 35 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,359,r359_tsvetnye_salatnye_chashechki_s_humusom_lapshoy_soba_i_,"Цветные салатные чашечки с хумусом, лапшой соба и быстрыми маринованными овощами",9,soy_sauce,`soy_sauce` is in ingredients but not found in instructions by known aliases,"тамари или соевый соус — 2,5 мл",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,360,r360_ruletiki_iz_tortili_so_slivochno_pryanym_kremom_i_ovos,Рулетики из тортильи со сливочно-пряным кремом и овощами,2,ranch_seasoning,`ranch_seasoning` is in ingredients but not found in instructions by known aliases,сухая смесь для заправки ранч-соус — 2 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,360,r360_ruletiki_iz_tortili_so_slivochno_pryanym_kremom_i_ovos,Рулетики из тортильи со сливочно-пряным кремом и овощами,4,flour_tortilla,`flour_tortilla` is in ingredients but not found in instructions by known aliases,пшеничные тортильи 30 см — 16 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,360,r360_ruletiki_iz_tortili_so_slivochno_pryanym_kremom_i_ovos,Рулетики из тортильи со сливочно-пряным кремом и овощами,6,bell_pepper,`bell_pepper` is in ingredients but not found in instructions by known aliases,"красный сладкий перец — 4,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,360,r360_ruletiki_iz_tortili_so_slivochno_pryanym_kremom_i_ovos,Рулетики из тортильи со сливочно-пряным кремом и овощами,7,celery,`celery` is in ingredients but not found in instructions by known aliases,"сельдерей — 4,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,362,r362_tvorog_s_mindalem_izyumom_i_vozdushnoy_pshenitsey,"Творог с миндалем, изюмом и воздушной пшеницей",4,cereal_flakes,`cereal_flakes` is in ingredients but not found in instructions by known aliases,Воздушная пшеница — 15 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,363,r363_hrustyaschiy_nut_s_yogurtovym_sousom,Хрустящий нут с йогуртовым соусом,6,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,Лимонный сок — 5 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,364,r364_ogurechnye_tosty_s_tuntsom_i_yogurtom,Огуречные тосты с тунцом и йогуртом,1,whole_grain_bread,`whole_grain_bread` is in ingredients but not found in instructions by known aliases,Цельнозерновой хлеб — 70 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,365,r365_pryanaya_zlakovaya_smes_s_sychuanskim_pertsem_i_hrusty,Пряная злаковая смесь с сычуаньским перцем и хрустящим маслом чили,8,fennel_seed,`fennel_seed` is in ingredients but not found in instructions by known aliases,"семена фенхеля — 0,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,365,r365_pryanaya_zlakovaya_smes_s_sychuanskim_pertsem_i_hrusty,Пряная злаковая смесь с сычуаньским перцем и хрустящим маслом чили,11,brown_sugar,`brown_sugar` is in ingredients but not found in instructions by known aliases,темный коричневый сахар — 2 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,365,r365_pryanaya_zlakovaya_smes_s_sychuanskim_pertsem_i_hrusty,Пряная злаковая смесь с сычуаньским перцем и хрустящим маслом чили,14,chili_oil,`chili_oil` is in ingredients but not found in instructions by known aliases,"хрустящее масло чили — 3,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,366,r366_tykvennye_semechki_s_chesnokom_parmezanom_i_travami,"Тыквенные семечки с чесноком, пармезаном и травами",9,parsley,`parsley` is in ingredients but not found in instructions by known aliases,петрушка или базилик — 8 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,368,r368_pryanye_zapechennye_gretskie_orehi_s_klenovym_siropom,Пряные запеченные грецкие орехи с кленовым сиропом,6,ginger,`ginger` is in ingredients but not found in instructions by known aliases,молотый имбирь — 1 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,369,r369_klassicheskaya_pryanaya_zlakovaya_smes_s_prettselyami_,Классическая пряная злаковая смесь с претцелями и орехами,4,mixed_nuts,`mixed_nuts` is in ingredients but not found in instructions by known aliases,смешанные орехи — 6 г (примерно 1 ст. л.),
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,371,r371_grecheskiy_yogurt_s_bananom_klubnikoy_i_shokoladom,"Греческий йогурт с бананом, клубникой и шоколадом",4,dark_chocolate,`dark_chocolate` is in ingredients but not found in instructions by known aliases,Темный шоколад — 15 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,375,r375_yogurt_s_yagodnym_sousom_i_gretskim_orehom,Йогурт с ягодным соусом и грецким орехом,5,honey,`honey` is in ingredients but not found in instructions by known aliases,Мед — 5 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,376,r376_malinovo_fistashkovyy_grecheskiy_yogurt,Малиново-фисташковый греческий йогурт,5,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,Лимонная цедра — 1 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,382,r382_farshirovannye_yaytsa_s_avokado_zelenym_lukom_i_bekono,"Фаршированные яйца с авокадо, зеленым луком и беконом",5,green_onion,`green_onion` is in ingredients but not found in instructions by known aliases,Зеленый лук — 10 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,382,r382_farshirovannye_yaytsa_s_avokado_zelenym_lukom_i_bekono,"Фаршированные яйца с авокадо, зеленым луком и беконом",6,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,Лимонный сок — 5 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,386,r386_italyanskie_salatnye_listya_s_kurinoy_grudkoy_i_parmez,Итальянские салатные листья с куриной грудкой и пармезаном,6,tomato,`tomato` is in ingredients but not found in instructions by known aliases,Помидоры черри — 100 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,387,r387_tvorozhnaya_banochka_s_pertsem_hrustyaschim_nutom_i_ku,"Творожная баночка с перцем, хрустящим нутом и кунжутно-луковой приправой",2,sesame_seeds,`sesame_seeds` is in ingredients but not found in instructions by known aliases,"приправа кунжутно-луковая приправа без соли — 0,5 г (примерно 1 ч. л.)",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,387,r387_tvorozhnaya_banochka_s_pertsem_hrustyaschim_nutom_i_ku,"Творожная баночка с перцем, хрустящим нутом и кунжутно-луковой приправой",5,chickpeas,`chickpeas` is in ingredients but not found in instructions by known aliases,хрустящий нут — 55 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,388,r388_mini_pertsy_s_tvorozhnoy_nachinkoy_parmezanom_i_limono,"Мини-перцы с творожной начинкой, пармезаном и лимоном",4,greek_yogurt,`greek_yogurt` is in ingredients but not found in instructions by known aliases,Греческий йогурт — 40 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,388,r388_mini_pertsy_s_tvorozhnoy_nachinkoy_parmezanom_i_limono,"Мини-перцы с творожной начинкой, пармезаном и лимоном",5,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,Лимонный сок — 5 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,388,r388_mini_pertsy_s_tvorozhnoy_nachinkoy_parmezanom_i_limono,"Мини-перцы с творожной начинкой, пармезаном и лимоном",6,parsley,`parsley` is in ingredients but not found in instructions by known aliases,Петрушка — 5 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,389,r389_lipkie_apelsinovye_kusochki_tofu_s_imbirem_i_kunzhutom,Липкие апельсиновые кусочки тофу с имбирем и кунжутом,15,green_onion,`green_onion` is in ingredients but not found in instructions by known aliases,зеленый лук — 10 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,390,r390_hrustyaschie_zapechennye_naggetsy_iz_tofu_v_orehovoy_p,Хрустящие запеченные наггетсы из тофу в ореховой панировке,3,breadcrumbs,`breadcrumbs` is in ingredients but not found in instructions by known aliases,Панировочные сухари — 20 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,391,r391_grecheskiy_salat_s_kuritsey_ogurtsom_tomatami_olivkami,"Греческий салат с курицей, огурцом, томатами, оливками и фетой",3,tomato,`tomato` is in ingredients but not found in instructions by known aliases,Помидоры черри — 120 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,391,r391_grecheskiy_salat_s_kuritsey_ogurtsom_tomatami_olivkami,"Греческий салат с курицей, огурцом, томатами, оливками и фетой",5,feta,`feta` is in ingredients but not found in instructions by known aliases,Фета — 45 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,391,r391_grecheskiy_salat_s_kuritsey_ogurtsom_tomatami_olivkami,"Греческий салат с курицей, огурцом, томатами, оливками и фетой",7,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,Лимонный сок — 10 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,391,r391_grecheskiy_salat_s_kuritsey_ogurtsom_tomatami_olivkami,"Греческий салат с курицей, огурцом, томатами, оливками и фетой",8,oregano,`oregano` is in ingredients but not found in instructions by known aliases,Орегано сушеный — 1 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,392,r392_balzamicheskiy_salat_s_ogurtsom_cherri_fetoy_i_olivkam,"Бальзамический салат с курицей, огурцом, черри, фетой и оливками",3,tomato,`tomato` is in ingredients but not found in instructions by known aliases,Помидоры черри — 120 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,392,r392_balzamicheskiy_salat_s_ogurtsom_cherri_fetoy_i_olivkam,"Бальзамический салат с курицей, огурцом, черри, фетой и оливками",4,feta,`feta` is in ingredients but not found in instructions by known aliases,Фета — 45 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,393,r393_arbuzno_ogurechnyy_salat_s_fetoy_myatoy_i_balzamikom,"Арбузно-огуречный салат с фетой, мятой и бальзамиком",3,mint,`mint` is in ingredients but not found in instructions by known aliases,"свежая мята — 0,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,393,r393_arbuzno_ogurechnyy_salat_s_fetoy_myatoy_i_balzamikom,"Арбузно-огуречный салат с фетой, мятой и бальзамиком",5,feta,`feta` is in ingredients but not found in instructions by known aliases,фета — 17 г (примерно 2 ст. л. крошки),
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,393,r393_arbuzno_ogurechnyy_salat_s_fetoy_myatoy_i_balzamikom,"Арбузно-огуречный салат с фетой, мятой и бальзамиком",6,balsamic_glaze,`balsamic_glaze` is in ingredients but not found in instructions by known aliases,"бальзамическая глазурь — 2,5 мл",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,394,r394_mini_salat_s_tomatami_ogurtsom_bazilikom_i_fetoy,"Мини-салат с томатами, огурцом, базиликом и фетой",3,feta,`feta` is in ingredients but not found in instructions by known aliases,Фета — 50 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,394,r394_mini_salat_s_tomatami_ogurtsom_bazilikom_i_fetoy,"Мини-салат с томатами, огурцом, базиликом и фетой",7,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,Лимонный сок — 5 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,395,r395_sredizemnomorskiy_fasolevyy_salat_s_nutom_krasnoy_faso,"Средиземноморский фасолевый салат с нутом, красной фасолью и огурцом",1,red_beans,`red_beans` is in ingredients but not found in instructions by known aliases,красная фасоль консервированная — 140 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,396,r396_chashechki_iz_salata_s_chernoy_fasolyu_avokado_halapen,"Чашечки из салата с черной фасолью, авокадо, халапеньо и фетой",4,feta,`feta` is in ingredients but not found in instructions by known aliases,Фета — 45 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,399,r399_ryba_v_salatnyh_listyah_s_morkovyu_i_yogurtovym_sousom,Рыба в салатных листьях с морковью и йогуртовым соусом,1,white_fish,`white_fish` is in ingredients but not found in instructions by known aliases,Филе белой рыбы — 160 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,399,r399_ryba_v_salatnyh_listyah_s_morkovyu_i_yogurtovym_sousom,Рыба в салатных листьях с морковью и йогуртовым соусом,6,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,Лимонный сок — 10 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,400,r400_salatnye_chashechki_s_krevetkami_i_krabovymi_palochkam,Салатные чашечки с креветками и крабовыми палочками,7,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,Лимонный сок — 10 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,401,r401_farshirovannye_pertsy_s_risom_i_ovoschami_v_duhovke,Фаршированные перцы с рисом и овощами в духовке,5,red_beans,`red_beans` is in ingredients but not found in instructions by known aliases,фасоль стручковая зеленая — 10 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,401,r401_farshirovannye_pertsy_s_risom_i_ovoschami_v_duhovke,Фаршированные перцы с рисом и овощами в духовке,7,gouda,`gouda` is in ingredients but not found in instructions by known aliases,сыр гауда — 5 г (примерно небольшой кусочек),
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,403,r403_omlet_s_tvorogom_i_zelenyu,Омлет с творогом и зеленью,1,egg,`egg` is in ingredients but not found in instructions by known aliases,яйца — 2 шт,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,403,r403_omlet_s_tvorogom_i_zelenyu,Омлет с творогом и зеленью,3,tomato,`tomato` is in ingredients but not found in instructions by known aliases,помидоры черри — 4 шт,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,405,r405_belkovyy_salat_s_tuntsom_yaytsom_i_svezhimi_ovoschami,"Белковый салат с тунцом, яйцом и свежими овощами",3,tomato,`tomato` is in ingredients but not found in instructions by known aliases,помидоры черри — 80 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,405,r405_belkovyy_salat_s_tuntsom_yaytsom_i_svezhimi_ovoschami,"Белковый салат с тунцом, яйцом и свежими овощами",7,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,лимонный сок — 1 ч. л.,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,406,r406_buterbrod_s_syrom_i_vetchinoy,Бутерброд с сыром и ветчиной,1,whole_grain_bread,`whole_grain_bread` is in ingredients but not found in instructions by known aliases,цельнозерновой хлеб (1-2 ломтика) — 40 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,407,r407_buterbrod_s_tuntsom_i_pomidorom,Бутерброд с тунцом и помидором,1,whole_grain_bread,`whole_grain_bread` is in ingredients but not found in instructions by known aliases,цельнозерновой хлеб (1-2 ломтика) — 40 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,407,r407_buterbrod_s_tuntsom_i_pomidorom,Бутерброд с тунцом и помидором,4,cream_cheese,`cream_cheese` is in ingredients but not found in instructions by known aliases,"творожный крем-сыр нежирный — 25 г (примерно 1-1,5 ст. л.)",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,410,r410_salat_iz_konservirovannoy_krasnoy_fasoli,Салат из консервированной красной фасоли,1,red_beans,`red_beans` is in ingredients but not found in instructions by known aliases,красная фасоль консервированная (промыть) — 110 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,410,r410_salat_iz_konservirovannoy_krasnoy_fasoli,Салат из консервированной красной фасоли,7,lime_juice,`lime_juice` is in ingredients but not found in instructions by known aliases,сок лайма или лимона — 10 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,410,r410_salat_iz_konservirovannoy_krasnoy_fasoli,Салат из консервированной красной фасоли,8,mustard,`mustard` is in ingredients but not found in instructions by known aliases,горчица — 1/4 ч. л.,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,410,r410_salat_iz_konservirovannoy_krasnoy_fasoli,Салат из консервированной красной фасоли,9,garlic,`garlic` is in ingredients but not found in instructions by known aliases,чеснок (измельчить) — 1 зубчик,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,413,r413_omlet_s_zelenym_goroshkom_i_svekloy,Омлет с зеленым горошком и свеклой,4,milk,`milk` is in ingredients but not found in instructions by known aliases,молоко — 30 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,414,r414_ovsyanoblin_s_tvorozhnym_syrom_konservirovannym_tuntso,"Овсяноблин с творожным сыром, консервированным тунцом, авокадо и огурцом",4,cream_cheese,`cream_cheese` is in ingredients but not found in instructions by known aliases,"творожный сыр — 25 г (примерно 1-1,5 ст. л.)",
